2.019335985,-0.2918945253,10.78095722,-3.502734423,-3.526660204,-14.45595741,-15.94892597,-2.177246094,-3.139062643,-0.6316406131,15.07324219,-3.191699266,-9.125292778,1.607812524,31.09873199,0.124414064,-16.6188488,10.11582088,7.680175781,-0.287109375,0.9091796875,-0.4833008051,-9.020019531,-4.03867197,-6.340332031,-3.210839987,0.9857422113,-0.1818359345,9.780859947,-2.612695456,-9.465039253,-26.13173866,-13.97744179,15.0158205,-8.263964653,-2.311230421,24.35165977,6.077148438,2.091113329,7.015038967,-1.095800757,-1.440332055,-27.70605469,-17.08300781,16.00156212,1.52646482,3.139062643,-7.043750286,-7.48398447,0.95703125,15.76708984,-20.37519646,1.473828197,-22.59550858,3.172558546,7.239941597,3.909472704,-4.670312405,-1.713086009,-2.31601572,-20.32734489,-0.1435546875,-0.07177734375,3.899902344,-4.598535061,7.206445217,5.172753811,1.33984375,-8.967383385,-5.129687786,-6.10585928,18.74824333,-3.832910299,-0.1626953185,-8.235254288,-1.693945289,2.593554735,9.096582413,-3.014648438,15.73837948,2.717968702,-24.87802696,2.426074266,6.000586033,-0.2631835938,-16.30781364,-1.301562548,-4.325781345,-13.85302734,-10.57041073,15.84365273,-10.48427773,7.775878906,-4.225293159,-7.823730469,1.909277439,10.87666035,6.091504097,18.04003906,-2.335156202,16.85810661,-4.287499905,-3.813769579,3.665429831,18.75302696,1.588671923,-15.97285175,5.306738377,-1.564746141,17.05908203,10.97236347,-16.36523438,-1.033593774,15.89628983,-7.838086128,16.79589844,0.6220703125,-10.60390663,-11.76191425,-7.598828316,-5.924023628,3.100781202,8.077343941,1.306347728,1.067089915,5.665625095,12.73330116,-16.63320351,-0.08613281697,0.521582067,-10.03447247,-4.076953411,3.277832031,-1.607812524,-11.39345741,-9.689941406,4.03867197,-0.8182617426,-12.19736385,7.790234566,-0.2631835938,2.770605564,-2.588769674,-2.550488234,-1.253710985,-3.426172018,-20.75800896,-1.114941478,-5.555566311,2.50742197,1.330273509,-3.091211081,-7.713672161,1.492968798,1.646093726,-2.866308689,2.69882822,-1.72265625,3.426172018,-0.5455078483,10.56083965,-6.986328125,2.344726563,15.46084023,15.70009804,2.914160252,-1.047949195,11.44130898,-6.436035156,0.9426758289,-12.27871132,-2.641406298,-0.6316406131,-7.756738663,2.459570408,-3.287402391,-7.359570503,14.09228516,-4.474121094,-12.07773495,4.325781345,-5.124902248,-20.8297863,-1.832714915,-1.73701179,-2.909374952,7.732812881,10.35986328,-5.053124905,5.986230373,14.47988319,-2.512207031,-3.885546923,8.670702934,-9.82871151,-7.842871189,13.91044903,7.25429678,-5.909667969,-2.842382908,2.440429688,3.971679688,1.995410204,13.85302734,-0.1196289063,6.71835947,-8.177832603,-1.258496165,-1.981054783,-1.54082036,-10.2498045,-2.430859327,0.8469726443,-7.235156536,-16.35566521,-0.3684570491,4.2109375,1.488183618,0.02871093899,-6.287695408,16.38437462,2.229882956,14.49902344,13.08740234,9.374121666,-1.229785204,-2.311230421,-6.34990263,-8.498437881,-1.799218774,-0.6029297113,10.87666035,-12.91513729,-3.292187452,-16.80068398,-2.383007765,0.4354492128,-1.703515649,-3.718066454,5.517285347,-0.9666016102,-4.196582317,-7.943359375,-7.895507813,10.53691387,-2.923730612,-11.50830078,4.713378906,-16.63320351,13.44628906,-1.330273509,6.876269817,9.058300972,1.047949195,-5.086621284,2.30644536,-7.048535347,0.2823242247,7.876367569,1.71787107,-6.919335842,-2.167675734,-16.32695389,4.196582317,3.033789158,-4.426269531,3.828125,-5.287597656,10.43642616,4.852148533,-0.2727539241,9.819140434,-6.397754192,2.966796875,11.60400391,0.4593750238,7.560546875,7.177734375,7.622754097,10.72832012,-9.560742378,-12.86250019,-7.938574314,5.670410156,-2.31601572,0.1004882827,14.42246151,-10.08232403,-4.876074314,1.014453173,7.259082317,1.679589868,3.899902344,0.2057617158,-4.387988567,2.885449171,-2.971582174,14.87705135,-8.484082222,-4.986133099,-10.68046856,2.789746046,7.775878906,7.30693388,-14.71914101,-4.531543255,-3.775488377,-14.98711014,1.54560554,-7.991210938,11.00585938,9.900488853,-15.79101563,-4.110449314,-1.93320322,3.660644531,6.268554688,-3.622363329,-8.460156441,2.359081984,-4.009961128,8.752051353,-1.751367211,-7.785449505,-3.938183784,-3.335253954,0.4833008051,-4.833007813,9.541602135,-11.37910175,-0.6986328363,-14.64736366,-15.47041035,8.737695694,1.201074243,-7.627539158,6.861914158,0.01914062537,-0.5263671875,-7.287793159,-3.335253954,3.378320456,-7.024609566,-1.464257836,-9.776074409,-3.756347656,-5.115332127,0.4689453244,-1.842285156,-3.785058737,-0.3684570491,-11.32168007,-1.411621094,-9.694726944,-0.2153320313,8.646777153,4.177441597,-5.646484375,-8.019922256,-5.737402439,-5.876172066,-0.306250006,-6.818847656,-0.2583984435,-9.833496094,8.689844131,-6.153710842,-4.23007822,-6.211133003,1.885351658,-1.177148461,-5.110547066,-7.225585938,-5.057910442,-0.8900390863,-7.402637005,1.53125,6.077148438,-5.459863186,-6.038867474,11.73320293,9.790430069,10.61826229,4.277929783,-4.679883003,5.646484375,4.19179678,-0.210546881,2.717968702,1.784863353,3.024218798,-2.182031393,4.067382813,2.550488234,-8.240038872,-8.364453316,-6.986328125,1.469043016,-10.27851582,0.3493164182,7.177734375,-7.90029335,-8.622851372,-5.866601467,5.311523438,-9.412402153,9.632519722,6.627441406,-11.12548828,1.306347728,3.507519484,-5.617773533,5.541211128,9.933984756,1.306347728,2.703613281,2.942871094,11.25468731,-6.062793255,-8.158691406,5.364160061,-6.33554697,-8.694628716,1.134082079,0.3971679807,1.138867259,-1.14365232,-10.83359432,1.263281226,-4.526757717,1.847070336,7.555761814,7.469629288,2.751464844,-7.641894817,5.459863186,5.048339844,-1.52646482,5.574707031,0.3158203065,10.35986328,10.64697266,-7.546191692,-4.876074314,-4.143945217,-11.25468731,-4.890429974,5.330664158,-5.239746094,1.397265673,3.048144579,-2.708398581,13.46064472,9.996191978,-9.905273438,-2.813671827,-1.301562548,4.584179878,-4.062597752,1.1484375,-0.9953125119,-5.349804878,-3.670214891,-5.885742188,5.603417873,-5.833105564,-1.062304735,0.7464843988,1.818359375,-0.02871093899,-6.115429878,0.904394567,-1.038378954,1.684375048,-8.847754478,-8.991309166,-9.010449409,-12.09208965,5.000488281,8.350097656,-0.6029297113,-6.062793255,-7.354785442,0.009570312686,-2.89023447,4.38320303,-9.991406441,-5.244531155,-6.550879002,-6.708789349,6.971972942,2.426074266,-5.785254002,-1.631738305,-5.110547066,-8.278320313,1.674804688,2.057617188,0.617285192,-12.89599609,-0.401953131,-0.9235351682,8.436230659,-9.565527916,6.656152248,-5.866601467,4.301855564,-0.6603515744,-6.058007717,3.962109566,5.995800972,-0.2249023467,-3.143847704,-0.06699218601,-12.69023418,-1.095800757,-10.12539101,9.804785728,3.153418064,-1.382910132,-12.62324238,0.401953131,-2.842382908,-5.282812595,-2.359081984,-1.320703149,2.67011714,0.9283203483,-2.009765625,-3.397460938,11.17333984,7.665820599,8.0390625,0.9713867307,0.8039062619,-13.09697247,3.651074171,1.277636766,12.91992188,-7.684961319,0.5837890506,7.48398447,-1.15800786,-11.39345741,3.617578268,-7.766308784,-9.924414635,4.670312405,7.436132908,-8.292675972,2.947656393,-2.775390625,-12.29306698,-2.516992331,-3.560156345,-0.6890625358,11.30253887,1.258496165,-0.8230468631,-4.689453125,1.076660156,-0.8852539063,-9.613379478,-0.808691442,-4.59375,-6.187207222,-6.412109375,0.8756836057,-8.503222466,-8.761621475,5.656054974,-11.48916054,-4.239648342,-6.397754192,1.277636766,-9.087012291,-0.3684570491,-2.646191359,-0.1770507842,-1.961914063,1.263281226,-6.54130888,-1.574316382,-3.397460938,-8.015136719,-2.177246094,-5.780468941,-5.708691597,-4.780371189,-2.368652344,-6.34990263,1.086230516,4.933495998,6.330761909,0.7512695193,2.014550924,-6.622656345,-1.583886743,-3.574511766,-2.019335985,1.000097632,-11.00107479,1.291992188,-5.679980755,-3.076855421,-4.368847847,1.062304735,-3.971679688,-3.349609375,2.215527296,1.387695313,4.134375095,-7.838086128,3.249121189,0.7704101801,-1.473828197,7.986425877,-1.138867259,-7.120312691,-3.038574219,-4.392773628,7.278222561,-1.263281226,-11.70449257,-4.287499905,8.795117378,-6.134570599,-4.029101849,2.158105612,2.976367235,-3.622363329,-2.229882956,-3.584082127,5.708691597,5.34023428,1.14365232,-1.473828197,-10.16845703,2.985937595,2.531347752,-2.89023447,0.009570312686,-3.919043064,0.7704101801,7.775878906,-3.909472704,7.909863472,-3.938183784,-5.488574505,5.325879097,-5.258886814,5.153613567,-6.29726553,6.15849638,-0.5598632693,-0.4402343929,-2.981152296,2.205957174,-1.024023414,4.517187595,1.502539039,-7.393066406,0.8661133051,-6.053222656,-4.588964939,-0.5072265863,3.684570313,5.215820313,-1.794433594,3.143847704,1.248925805,3.287402391,-3.0625,-9.287988663,-0.8326172233,-5.646484375,-0.2344726622,8.795117378,9.847851753,-1.124511719,4.062597752,-6.019726753,-2.411718845,4.713378906,-6.479101658,4.167870998,1.72265625,-3.962109566,-3.608007908,-10.99628925,-3.182128906,5.364160061,5.512500286,-0.7991210818,1.516894579,2.985937595,10.632617,-6.73271513,-3.363964796,-0.8517578244,-0.248828128,1.981054783,-0.3301757872,0.9522461295,-9.010449409,-5.603417873,0.5790039301,-10.45556641,-8.139551163,-8.713769913,1.33505857,8.29746151,4.387988567,3.545800924,-0.287109375,1.282421947,0.6938476563,0.06699218601,-0.3206054866,-0.8804687858,-1.277636766,-10.08710957,3.550585985,3.62714839,2.000195265,0.2344726622,-1.885351658,-3.493164063,-5.857031345,9.024805069,-0.9809570313,-0.5167968869,-3.363964796,-1.095800757,2.569628954,8.68027401,-1.91884768,-4.005176067,0.306250006,-0.6268554926,-8.799902916,-5.790039063,-8.340527534,7.608398438,0.5502929688,0.6220703125,5.153613567,0.7273437381,-3.909472704,0.1435546875,-5.77568388,-1.842285156,0.08134765923,-0.6412109733,-4.287499905,-3.397460938,-0.5120117068,4.603320599,-3.239550829,-8.641992569,5.282812595,0.07656250149,-3.584082127,-1.469043016,1.459472656,-5.383300781,-6.603515625,-5.766113281,7.378711224,-1.866210938,1.062304735,0.5120117068,-0.363671869,0.114843756,-7.311718941,4.641601563,-6.914550781,2.665332079,-4.201367378,-5.254101753,-1.91884768,-7.440917969,-9.388476372,-4.943066597,4.120019436,-3.287402391,-10.58476543,0.09091796726,-2.373437643,-2.794531345,-2.354296923,-0.5933594108,4.536328316,4.780371189,-1.904492259,-4.947851658,2.646191359,-5.857031345,-2.043261766,-2.851953268,3.129492283,1.875781298,0.401953131,-3.349609375,-1.201074243,-1.291992188,-4.833007813,0.3445312679,3.033789158,-0.5646484494,-5.20146513,-2.540918112,-0.1626953185,7.833301067,-3.392675877,0.0143554695,0.267968744,-2.368652344,6.68007803,7.407422066,-2.842382908,-5.641699314,6.239843845,-5.349804878,-7.388281345,4.746875286,-7.388281345,-2.292089939,6.062793255,2.411718845,-2.918945313,7.019824505,4.411914349,1.521679759,-5.517285347,-0.9713867307,-0.07177734375,-2.981152296,6.952832222,-4.775586128,-0.478515625,1.019238353,6.570019722,4.866504192,-2.69882822,0.7464843988,-4.780371189,-2.866308689,4.167870998,0.6794921756,-2.186816454,-7.550976753,-5.464648724,-4.900000095,-0.9235351682,2.330371141,-1.780078173,3.531445265,-1.35419929,1.014453173,-4.325781345,-7.924219131,-3.871191502,-8.866894722,-2.784960985,-2.406933546,2.201171875,0.4163086116,-4.354492188,-1.134082079,-3.966894627,6.900195599,-0.9761719108,0.5550781488,-4.072167873,1.272851586,-3.316113234,-5.684765816,0.5790039301,-1.880566478,3.813769579,-5.234961033,-1.73222661,0.8421875238,-2.804101706,-4.545898438,-8.134765625,4.23007822,-3.469238281,-0.248828128,5.517285347,7.158593655,-1.425976634,-1.904492259,1.210644603,-2.808886766,-3.718066454,-8.350097656,-7.67539072,-1.894921899,-5.871387005,4.091308594,-0.2440429777,2.904589891,-5.58427763,6.876269817,6.005371094,-4.057812691,3.545800924,5.330664158,6.081933498,3.407031298,-2.995507956,8.838183403,0.04306640849,-0.5407226682,4.986133099,1.062304735,-2.808886766,-2.837597609,2.885449171,6.971972942,-7.378711224,-2.339941502,-3.631933689,0.0478515625,4.981347561,-5.153613567,3.014648438,-7.211230755,3.186914206,3.148632765,-0.9474609494,4.588964939,-3.746777534,-0.9474609494,4.450195313,2.856738329,-3.694140673,-3.976464987,-6.048437595,-7.354785442,-1.306347728,-4.297070503,-3.143847704,-2.435644627,-1.53125,-3.320898533,2.770605564,-6.058007717,2.416503906,-2.895019531,6.565234661,-0.6890625358,-2.292089939,-4.431054592,-4.938281536,-5.330664158,-8.551074028,-5.55078125,1.358984351,6.570019722,8.421875,2.856738329,5.057910442,-0.6316406131,0.3780273497,-7.25429678,-3.225195408,-2.033691406,-5.124902248,3.335253954,-1.990625024,-0.1196289063,1.469043016,1.636523485,-0.009570312686,-1.947558641,-2.450000048,-1.842285156,-6.077148438,5.565136909,-5.014843941,-5.383300781,5.646484375,-1.670019507,6.330761909,-6.163281441,-6.570019722,-0.5885742307,-7.48398447,2.516992331,-0.08613281697,3.349609375,2.942871094,-7.842871189,-6.952832222,4.655957222,2.847167969,-0.8948242068,0.4641601741,-6.694433689,-5.785254002,-0.8517578244,-6.249413967,-1.966699243,5.258886814,-8.196972847,1.124511719,-1.880566478,-5.684765816,-0.9474609494,-8.139551163,0.9857422113,2.813671827,5.780468941,3.311328173,-2.655761719,-6.024511814,3.167773485,0.1196289063,-5.852246284,-1.875781298,-5.756543159,-6.359472752,0.062207032,2.650976658,1.081445336,2.641406298,-6.751855373,1.861425877,-1.53603518,-1.71787107,4.239648342,-6.895410061,-1.234570384,-7.684961319,-3.722851753,-3.43574214,0.1483398527,-5.196679592,-4.828222752,-7.388281345,0.765625,-3.186914206,-6.574804783,-4.699023724,5.134472847,5.278027534,-0.5837890506,-5.34023428,-4.029101849,2.717968702,-0.4402343929,-2.067187548,6.148925781,0.1387695372,5.55078125,-4.320996284,-1.626953125,-1.827929735,-5.412011623,1.382910132,4.110449314,3.402246237,-2.30644536,0.5550781488,-0.7369140983,-2.574414015,5.938378811,5.129687786,-6.627441406,-3.067285299,2.440429688,3.512304783,5.785254002,0.8326172233,1.459472656,3.301757813,-0.8039062619,0.8852539063,-5.062695503,0.5359374881,0,-2.86152339,2.86152339,2.708398581,-6.431250095,-0.0478515625,1.296777368,-4.95742178,0.1722656339,1.33505857,-5.670410156,-0.2392578125,-7.65625,1.449902415,-0.57421875,-1.229785204,3.105566502,-5.234961033,-7.182519436,1.899707079,2.320800781,-3.225195408,-0.1722656339,1.981054783,0.1435546875,-2.851953268,-2.325586081,5.100976467,-4.526757717,3.770703316,3.488379002,-0.6890625358,5.01005888,-5.512500286,-3.909472704,-7.914648533,3.756347656,-0.6125000119,-6.416894436,0.808691442,-4.273144722,3.354394674,4.043457031,0.3588867188,-7.445703506,4.598535061,4.962207317,-5.191894531,1.54560554,-3.536230564,-3.124706984,-1.780078173,-4.163085938,-5.191894531,1.784863353,-0.9953125119,-4.555469036,-3.095996141,2.119824171,2.12460947,0.7273437381,-3.483593702,0.4450195432,-0.6986328363,4.344922066,5.517285347,0.8900390863,-2.89023447,-1.387695313,3.799414158,-4.163085938,-0.7034179568,2.110254049,5.019629002,-2.373437643,5.91445303,-1.071874976,-2.421289206,0.8708984256,2.473925829,-1.449902415,2.50742197,-0.306250006,-4.38320303,-6.948047161,-2.134179831,-1.268066406,2.751464844,-4.225293159,3.0625,0.5072265863,-2.450000048,-2.512207031,-2.732324362,0.3014648557,-0.4545898438,-5.20146513,0.3923828304,-3.349609375,-1.459472656,-3.990820408,3.651074171,-0.7751953006,1.655664086,-1.92363286,-3.919043064,-4.823437691,-2.435644627,2.330371141,1.72744143,-7.555761814,3.287402391,-0.9426758289,-1.813574195,1.559960961,-1.837500095,-4.57460928,-0.6507812738,-1.842285156,2.205957174,-0.1770507842,0.0478515625,-3.794629097,-2.856738329,4.598535061,-5.919238567,0.7608398795,0.306250006,2.942871094,-4.823437691,-0.4258789122,1.277636766,3.981250048,1.296777368,0.05742187798,0.5837890506,-2.201171875,-4.751660347,-4.273144722,-2.325586081,-3.172558546,-1.72265625,4.966992378,0.9857422113,-2.545703173,3.574511766,-4.78515625,4.866504192,-0.7895507813,-1.521679759,2.985937595,2.502636671,-0.4498046935,1.191503882,4.541113377,0.287109375,2.459570408,-3.727636814,0.1674804688,3.115136862,-0.861328125,3.215625048,-4.387988567,4.392773628,1.52646482,-3.201269627,-6.081933498,-3.545800924,-2.627050877,2.378222704,1.445117235,-2.296875,-4.895215034,-3.493164063,-4.407128811,1.378125072,1.937988281,-2.229882956,4.751660347,1.363769531,0.9474609494,-2.392578125,-5.689550877,-0.4833008051,0.4306640625,5.110547066,-0.3301757872,2.177246094,-3.057714939,0.7177734375,-3.206054688,-1.373339891,2.28730464,-3.928613424,-1.804003954,0.5598632693,1.976269603,-5.857031345,-0.1100585982,-3.24433589,-0.09091796726,2.622265577,-0.9761719108,-0.9235351682,-2.579199314,4.521972656,0.009570312686,-0.1100585982,1.315917969,-1.033593774,4.507617474,-2.215527296,-4.584179878,-1.272851586,1.315917969,-2.129394531,-0.6555663943,1.885351658,-1.73701179,-4.38320303,-1.000097632,-1.091015697,1.842285156,1.516894579,-1.33984375,1.067089915,-0.02392578125,-4.00039053,4.450195313,-3.617578268,-1.904492259,3.564941406,-2.923730612,-0.2918945253,1.861425877,-3.521875143,3.694140673,-0.861328125,-2.421289206,-4.182226658,1.813574195,-1.870996118,0.05263672024,-2.847167969,4.2109375,0.09091796726,2.952441454,-3.598437548,-0.5598632693,-1.35419929,-0.6412109733,0.1435546875,-0.07177734375,-2.373437643,-0.3253906369,-1.469043016,1.091015697,-2.182031393,3.603222609,-0.521582067,1.91884768,-0.4402343929,-0.3828125,0.210546881,-2.569628954,1.53603518,3.340039015,-1.765722632,-1.478613257,-3.167773485,-4.775586128,-2.531347752,0.2057617158,-5.024414063,1.402050853,-0.4210937619,-1.660449266,2.062402487,-3.952539206,-2.708398581,0.06699218601,-3.158203125,1.253710985,1.904492259,0.1579101533,-1.425976634,0.07177734375,0.5598632693,1.186718822,-4.110449314,-0.4737304747,0.95703125,2.12460947,-0.2536132932,-3.622363329,1.91884768,-0.9857422113,4.550683498,-0.08613281697,1.315917969,0.4928711057,-2.885449171,-1.445117235,-2.957226515,1.191503882,-3.258691549,0.1866210997,-3.143847704,-1.631738305,0.5981445313,0.3828125,1.272851586,-0.7991210818,-1.502539039,2.067187548,-1.301562548,2.411718845,-2.119824171,-0.3732421994,3.402246237,2.588769674,-0.8804687858,1.665234447,0.009570312686,-1.574316382,-3.459667921,0.06699218601,2.765820265,-3.320898533,-0.5120117068,0.033496093,-0.05742187798,-1.966699243,1.679589868,1.129296899,2.325586081,-0.3828125,-0.306250006,0.4402343929,0.2727539241,2.368652344,3.292187452,-3.005078077,3.067285299,0.497656256,1.818359375,1.024023414,-0.4833008051,2.655761719,-2.536132813,-0.114843756,2.627050877,0.712988317,-1.086230516,-1.813574195,1.741796851,1.234570384,-2.167675734,0.19140625,-4.033886909,2.823242188,2.627050877,-2.12460947,-1.287207007,-0.6747070551,-1.497753978,-4.407128811,-2.234668016,-2.847167969,-3.282617331,-0.521582067,0.267968744,0.4402343929,-2.11503911,1.024023414,-3.095996141,-1.248925805,-2.392578125,2.985937595,-4.579394817,-0.2583984435,0.6938476563,-0.3971679807,-2.770605564,-1.387695313,0.1674804688,-3.957324266,0.3397460878,0.478515625,3.05292964,-1.287207007,0.2153320313,-1.679589868,1.191503882,2.081542969,-0.306250006,0.1579101533,1.287207007,-0.904394567,1.387695313,1.33984375,-2.225097656,2.134179831,-1.760937572,-1.641308665,-4.239648342,-1.220214844,1.607812524,-1.34462893,-2.717968702,-0.9235351682,1.172363281,0.3588867188,0.3349609375,0.3923828304,2.091113329,-0.004785156343,-3.564941406,0.7321289182,-0.9713867307,0.3780273497,1.459472656,-2.30644536,-0.033496093,-3.129492283,0.3588867188,1.957129002,-0.7560546994,-1.201074243,1.081445336,0.808691442,-1.842285156,-1.516894579,0.01914062537,-1.248925805,-2.469140768,0.8278320432,-1.947558641,0.1579101533,0.8039062619,-0.8469726443,-0.497656256,0.1483398527,-0.3110351563,0.9426758289,-1.631738305,-2.004980564,1.272851586,1.789648414,0.2727539241,-1.890136719,-0.05742187798,-0.3445312679,2.450000048,-0.7177734375,0.2392578125,-1.062304735,-3.411816359,-2.780175924,-0.2536132932,-0.1387695372,-2.10546875,0.6029297113,0.02392578125,-1.34941411,-0.9522461295,1.473828197,2.48828125,-0.09091796726,-2.148535252,0.1770507842,2.47871089,0.4641601741,1.186718822,-1.646093726,2.842382908,0.2583984435,-1.177148461,0.004785156343,0.6459960938,1.248925805,-1.14365232,-0.1291992217,-2.100683689,0.4593750238,-0.6459960938,0.9283203483,-2.162890673,1.258496165,-0.004785156343,-0.8708984256,-2.440429688,0.2583984435,-0.1387695372,-0.2344726622,-1.890136719,-1.813574195,0.4545898438,-2.454785109,0.153125003,-1.856640697,-0.9139648676,-0.3875976503,0.19140625,-0.8374023438,-0.1196289063,-1.076660156,0.07656250149,0.363671869,0.712988317,-0.5407226682,1.626953125,1.062304735,0.062207032,-1.191503882,-0.765625,-0.1387695372,-0.6747070551,-1.191503882,-0.7177734375,-0.0143554695,0.6842773557,1.947558641,-1.71787107,0.6029297113,-0.6459960938,-0.7177734375,1.363769531,-0.7704101801,0.287109375,-0.9139648676,0.8900390863,-0.2249023467,-0.3588867188,-0.7464843988,-0.210546881,0.5837890506,-1.626953125,0.7512695193,-1.105371118,1.430761695,1.631738305,-0.03828125075,-1.014453173,0.0143554695,-0.4928711057,-0.5885742307,1.411621094,-0.08613281697,-0.2344726622,0.7704101801,-0.1435546875,-1.205859423,-0.062207032,0.904394567,-1.210644603,-0.5694336295,-1.277636766,-1.062304735,-0.1483398527,-0.3397460878,-0.617285192,-1.134082079,-0.7608398795,-0.4833008051,0.8756836057,-0.3349609375,-0.1579101533,0.904394567,-0.3923828304,-0.2583984435,-0.9378906488,-0.6029297113,0.7273437381,-0.3828125,-0.521582067,-0.267968744,-0.1866210997,-1.000097632,-1.067089915,0.4450195432,0.153125003,-1.16279304,0.7943359613,-0.1100585982,-1.086230516,-0.2631835938,-0.7464843988,-1.062304735,0.4210937619,0.363671869,-0.8134765625,-0.9091796875,-0.8996093869,-0.712988317,-0.4928711057,0.3588867188,-0.3541015685,-0.9953125119,-0.3014648557,0,-0.5502929688,-4.163085938,5.517285347,-1.990625024,0.4306640625,-3.631933689,14.47988319,-0.8182617426,-5.684765816,-3.574511766,0.009570312686,-3.622363329,31.09873199,7.790234566,2.057617188,-8.484082222,-0.4498046935,-0.7751953006,-0.7991210818,0.19140625,-0.8469726443,-1.062304735,0.95703125,-4.555469036,11.73320293,3.115136862,1.847070336,1.306347728,-0.9235351682,-0.4306640625,-10.27851582,-3.938183784,3.340039015,7.608398438,0.062207032,-6.062793255,3.813769579,3.249121189,-7.354785442,-0.7177734375,4.598535061,2.12460947,-1.497753978,1.516894579,-0.5120117068,0.07177734375,0.4593750238,-5.383300781,0.19140625,7.239941597,0.1435546875,-5.737402439,4.588964939,-0.2918945253
